Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,Unnamed: 21
163.84000000000012,1368,,,,-0.75,0.25,-1.01171875,,,22.196001052856445,0.87890625,1736,0,19.50820405036211,,41.39420738635838,,,1.279296875,,
163.846,1368,,,,0.21875,-0.53125,-0.546875,0.0444192035921394,1.992686699077228,22.200000762939453,0.8154296875,1736,0,18.10253968462348,8.076418459122277,44.6148363700729,0.2467290060765112,0.1100777423385427,1.2734375,,
163.851995,1368,,,,-1.1875,0.10546875,-0.4609375,,,22.200000762939453,0.791015625,1737,0,17.56054747849703,,46.00268038831116,,,1.271484375,,
163.85699499999998,1368,,,,0.5625,-0.19921875,-1.7109375,0.0194266787980446,1.992686699077228,22.196001052856445,0.7861328125,1738,0,17.449004733935,3.535235962264181,20.260387432807665,0.5636644117528691,0.1142005936419875,1.26953125,,
163.86299500000013,1368,,,,-1.1875,0.96875,-1.18359375,,,22.200000762939453,0.8251953125,1739,0,18.31933656707406,,19.316441154235097,,,1.271484375,,
163.869,1368,,,,0.3125,0.048828125,-1.482421875,0.0217618637432001,2.723261117871121,22.198001861572266,0.7763671875,1739,0,17.233800273388624,3.963881281275972,23.00062214018317,0.6870188395234945,0.1580186073106703,1.2734375,,
163.874,1368,,,,,,,,,22.196001052856445,0.7275390625,1739,0,16.14845779724419,,24.53526617955434,,,,,
163.87899500000012,1368,,,,0.5,-0.48828125,-0.33203125,0.0436515354254238,2.723261117871121,22.198001861572266,0.7763671875,1738,0,17.233800273388624,7.945424839629717,46.103730538751535,0.3427458157162599,0.1580186073106703,1.267578125,,
163.885,1368,,,,-0.03125,-0.3984375,-0.521484375,,,22.196001052856445,0.87890625,1738,0,19.50820405036211,,40.72240547492297,,,1.263671875,,
163.889995,1368,,,,0.875,-0.203125,-1.80078125,0.0436515354254238,2.723261117871121,22.19200134277344,0.8154296875,1738,0,18.096016719937325,7.943686184507135,43.89742951417127,0.3428208333786394,0.1504895336922828,1.26171875,,
163.896,1368,,,,-1.375,0.98046875,-0.8359375,,,22.196001052856445,0.84716796875,1740,0,18.803741126321256,,42.307074330070925,,,1.263671875,,
163.900995,1368,,,,1.5625,-0.1796875,-2.08984375,,,22.200000762939453,0.7763671875,1741,0,17.235352154821157,,46.18603195529864,,,1.26953125,,
163.9079950000001,1368,,,,-1.0625,0.27734375,-0.796875,0.0712073336394285,2.806069438278642,22.196001052856445,0.7763671875,1740,0,17.232246911153197,12.97853705002816,75.31540789163184,0.2162084545786733,0.1628382794621213,1.267578125,,
163.914,1368,,,,0.375,-0.51171875,-0.30078125,,,22.196001052856445,0.7568359375,1738,0,16.798731265589595,,77.15956276355249,,,1.265625,,
163.918995,1368,,,,-0.625,-0.173828125,-0.587890625,0.1016320562441769,2.089636694758081,22.196001052856445,0.7666015625,1738,0,17.015489088371396,18.49704908889387,108.70712556558242,0.1129713547666776,0.1228079124793518,1.26171875,,
163.924,1368,,,,,,,,,22.196001052856445,0.7275390625,1738,0,16.14845779724419,,114.53371557596324,,,,,
163.929995,1368,,,,-0.34375,0.54296875,-1.515625,0.1016320562441769,,22.196001052856445,0.7763671875,1739,0,17.232246911153197,18.50523751023601,107.38725835142776,0.1129213658350624,0.1212631588632593,1.259765625,,
163.93600000000012,1368,,,,1.625,-0.28125,-2.08203125,,2.089636694758081,22.200000762939453,0.8056640625,1740,0,17.8857428021729,,103.55079153520909,,0.1168325362760005,1.265625,,
163.9409950000001,1368,,,,-1.0,0.296875,-0.921875,0.115851038114995,,22.200000762939453,0.80322265625,1741,0,17.831543581560254,21.11967385717023,118.43996432821586,0.0989426592896291,0.1171876503680248,1.265625,,
163.947,1368,,,,1.125,-0.6171875,-0.58984375,,2.089636694758081,22.19200134277344,0.7470703125,1739,0,16.57898537814617,,127.24673899322076,,0.1260412894454063,1.265625,,
163.952995,1368,,,,-0.1875,-0.51171875,-0.3203125,0.0885748865243148,,22.198001861572266,0.8154296875,1738,0,18.10090972110629,16.1205809689404,89.05950704866088,0.1296253961804598,0.1154437388481912,1.26171875,,
163.961,1368,,,,0.375,-0.107421875,-1.337890625,,1.3998539167982067,22.20400047302246,0.8251953125,1738,0,18.32263710908592,,87.97174559787572,,0.0764002424140158,1.255859375,,
163.967,1368,,,,-1.3125,1.1015625,-0.94140625,0.0574909460933858,1.788621035368581,22.196001052856445,0.7503255009651184,1737,0,16.654225609406808,10.459118019503835,62.80158720556908,0.1710106944039847,0.1073974303769677,1.2578125,,
163.972,1368,,,,1.5,-0.1953125,-2.11328125,,,22.196001052856445,0.7177734375,1737,0,15.93169997446239,,65.62701864665114,,,1.26171875,,
163.97800000000012,1368,,,,-1.375,0.2734375,-0.63671875,,,22.200000762939453,0.7763671875,0,0,17.235352154821157,,60.663104641260745,,,1.263671875,,
163.9839950000001,1368,,,,0.75,-0.65625,-0.29296875,0.0574909460933858,1.788621035368581,22.196001052856445,0.78125,1741,0,17.340625822544098,10.481831976060858,60.446676396383005,0.170640117057167,0.1031462793599548,1.263671875,,
163.98900000000012,1368,,,,-1.0,-0.34765625,-0.22265625,,,22.196001052856445,0.849609375,1742,0,18.857930582016703,,55.60769832886949,,,1.263671875,,
163.994,1368,,,,-0.09375,-0.115234375,-1.181640625,0.0243993866576687,1.788621035368581,22.196001052856445,0.888671875,1740,0,19.72496187314391,4.445637661008539,22.538130565724437,0.402331717462285,0.0906780477889713,1.2578125,,
164.001,1368,,,,-1.125,0.98828125,-1.0625,,,22.196001052856445,0.888671875,1739,0,19.72496187314391,,22.52158157050147,,,1.2578125,,
164.01,1368,,,,1.6875,-0.15625,-2.125,0.0073952215192014,2.547048966554934,22.194000244140625,0.99609375,1737,0,22.10730493068695,1.3451842108120382,6.084795116499253,0.0,0.1152130019710995,1.263671875,,
164.014995,1368,,,,0.09375,-0.14453125,-0.712890625,0.0240483579784887,2.547048966554934,22.198001861572266,0.9423828125,1737,0,20.919015426188707,4.373370783226612,20.90619799319785,0.5823995020782933,0.1217575930158864,1.26171875,,
164.02199500000012,1368,,,,-0.6875,-0.265625,-0.3671875,,,22.19200134277344,0.9228515625,1737,0,20.479923114180565,,21.353759566237844,,,1.259765625,,
164.028,1368,,,,0.375,-0.1015625,-0.91015625,0.0240483579784887,,22.196001052856445,0.7373046875,1737,0,16.365215620025992,4.373178799614161,26.722402571113907,0.5824250695580195,0.1556379717623842,1.251953125,,
164.034995,1368,,,,-0.46875,0.541015625,-1.587890625,,2.547048966554934,22.196001052856445,0.7080078125,1740,0,15.714942151680589,,27.884007812073225,,0.1620781636973794,1.251953125,,
164.0410000000001,1368,,,,1.3125,-0.35546875,-2.0234375,0.0635444472641422,,22.196001052856445,0.7373046875,1741,0,16.365215620025992,11.587968625619268,70.80853008401037,0.2198011617777242,0.1556379717623842,1.2578125,,
164.047,1368,,,,-1.4375,0.32421875,-0.51953125,,2.9729111178331675,22.194000244140625,0.81787109375,1739,0,18.15183125436306,,63.76813378091535,,0.1637802311058056,1.259765625,,
164.052,1368,,,,1.0625,-0.68359375,-0.6796875,,,22.200000762939453,0.8251953125,1739,0,18.31933656707406,,63.15468564451344,,,1.259765625,,
164.059,1368,,,,-0.53125,-0.2578125,-0.39453125,0.0946397116822694,2.2834292265812373,22.200000762939453,0.7763671875,1737,0,17.235352154821157,17.217348592303114,99.89554282177514,0.1326237436815345,0.1324852086612286,1.259765625,,
164.0650000000001,1368,,,,-0.0625,0.19921875,-1.96484375,,,22.198001861572266,0.7958984375,1737,0,17.667354997247458,,97.41160784498406,,,1.25390625,,
164.072,1368,,,,-0.875,0.91015625,-0.98046875,0.0946397116822694,2.2834292265812373,22.196001052856445,0.732421875,1740,0,16.256836708635092,17.247839360105704,106.09591317937164,0.1323892911400146,0.1404596273866954,1.25390625,,
164.07900000000012,1368,,,,1.9375,-0.359375,-2.10546875,,,22.200000762939453,0.8251953125,1742,0,18.31933656707406,,94.24114697055896,,,1.26171875,,
164.08500000000012,1368,,,,0.09375,-0.375,-0.4921875,0.1156789332512957,2.2834292265812373,22.198001861572266,0.78857421875,1739,0,17.504771975800395,21.06823085050619,120.35707108685634,0.1083825805205839,0.1304460994829285,1.265625,,
164.090995,1368,,,,-1.25,-0.05859375,-0.109375,,,22.196001052856445,0.8056640625,1738,0,17.8825203794986,,117.73163551621322,,,1.26953125,,
164.096,1368,,,,0.5,-0.25,-0.7734375,0.0979192525373565,1.5529837592336049,22.196001052856445,0.80078125,1738,0,17.7741414681077,17.817029763991567,100.24129601961828,0.0871628874063062,0.087373207984202,1.263671875,,
164.101995,1368,,,,-0.0625,0.23046875,-2.0,,,22.196001052856445,0.8056640625,0,0,17.8825203794986,,99.63377301343876,,,1.26171875,,
164.10800000000012,1368,,,,-1.125,0.92578125,-1.1328125,0.0691259929453765,1.591260846865527,22.198001861572266,0.8251953125,1737,0,18.317687083035707,12.572467141195444,68.63566936264021,0.1265671112117317,0.0868701839731293,1.263671875,,
164.11400000000012,1368,,,,1.375,-0.171875,-1.96875,,,22.200000762939453,0.7275390625,1737,0,16.151367742568254,,77.83483210475178,,,1.265625,,
164.119995,1368,,,,-0.09375,-0.310546875,-0.634765625,0.0691259929453765,1.591260846865527,22.198001861572266,0.791015625,1739,0,17.55896631628275,12.5897436722081,71.69979966607374,0.126393426927209,0.0906238338978941,1.26953125,,
164.125,1368,,,,-1.5625,-0.11328125,0.1171875,,,,,1740,0,,,,,,1.27734375,,
164.13,1368,,,,0.75,-0.36328125,-1.03125,0.0343691583166802,1.591260846865527,22.19200134277344,0.732421875,1739,0,16.25390723347664,6.258249348629168,38.50304581374528,0.2542661307053997,0.0979002047943375,1.2734375,,
164.135995,1368,,,,-0.3125,0.34765625,-2.1171875,,,22.19200134277344,0.7763671875,1738,0,17.229141667485237,,36.30490055737005,,,1.2734375,,
164.143,1368,,,,-0.6875,0.9921875,-1.29296875,0.0068019791520011,,22.196001052856445,0.76171875,1737,0,16.907110176980495,1.2374107495421616,7.318877895685159,0.0,0.0941178492485411,1.271484375,,
164.148,1368,,,,1.6875,-0.25,-1.94921875,,2.341092014967788,22.200000762939453,0.7666015625,1737,0,17.018555272370577,,7.269472030196264,,0.1375611488460787,1.27734375,,
164.154,1368,,,,-1.1875,0.30859375,-0.46484375,0.0111095429965713,,22.194000244140625,0.7763671875,1737,0,17.23069354891777,2.0207651521391123,11.727706411829448,0.0,0.1358675440614999,1.27734375,,
164.159995,1368,,,,0.1875,-0.517578125,-0.392578125,,2.341092014967788,22.196001052856445,0.7470703125,1737,0,16.581973442807794,,12.186918776593178,,0.1411829552762433,1.28515625,,
164.1660000000001,1368,,,,1.0,-0.44140625,-0.9375,0.0111095429965713,,22.196001052856445,0.7275390625,1736,0,16.14845779724419,2.020191078585252,12.51011770876354,0.0,0.1449731017266123,1.287109375,,
164.172,1368,,,,-0.1875,0.21484375,-1.92578125,,2.341092014967788,22.196001052856445,0.7275390625,1736,0,16.14845779724419,,12.508190059900794,,0.1449731017266123,1.283203125,,
164.17799499999998,1368,,,,-0.8125,0.85546875,-1.06640625,,,22.196001052856445,0.751953125,1736,0,16.690352354198694,,12.101173148519866,,,1.283203125,,
164.183,1368,,,,-0.21875,-0.005859375,-1.00390625,0.0444333153553465,3.02051569341133,22.196001052856445,0.869140625,1736,0,19.29144622758031,8.077768908718545,41.87228273829486,0.3739294510085835,0.1565727969680678,1.28515625,,
164.188995,1368,,,,1.1875,-0.88671875,-0.82421875,,,22.196001052856445,0.7373046875,1736,0,16.365215620025992,,49.35840053690536,,,1.287109375,,
164.193995,1368,,,,-1.9375,0.17578125,0.3203125,0.0740014592141743,2.479499900621677,22.196001052856445,0.7861328125,1736,0,17.449004733935,13.452736928412987,77.0974455766521,0.1843119295215551,0.1420997895541584,1.294921875,,
164.19900000000013,1368,,,,0.625,-0.30859375,-0.94921875,,,22.196001052856445,0.7470703125,1736,0,16.581973442807794,,81.12830571367255,,,1.291015625,,
164.211,1368,,,,-0.5,0.26953125,-1.89453125,,,22.19200134277344,0.7861328125,1736,0,17.44586043059826,,77.12749963678253,,,1.2890625,,
164.2190000000001,1368,,,,-0.041015625,0.234375,-1.134765625,0.0897105416690563,2.479499900621677,22.196001052856445,0.84716796875,1736,0,18.803741126321256,16.309500316288524,86.73540125192788,0.1520279501233625,0.1318620525545792,1.287109375,,
164.22499500000012,1368,,,,1.75,-0.9921875,-1.05078125,,,22.196001052856445,0.80078125,1736,0,17.7741414681077,,91.74106564642469,,,1.291015625,,
164.231,1368,,,,-1.5,0.1640625,-0.02734375,0.1078533309539919,1.7696436808604468,22.196001052856445,0.8154296875,1736,0,18.0992782022804,19.608487576764283,108.33850586535397,0.0902488615673471,0.0977742681825556,1.294921875,,
164.237,1368,,,,0.34375,0.09375,-1.646484375,,,22.196001052856445,0.8154296875,1736,0,18.0992782022804,,108.35082121486468,,,1.294921875,,
164.242,1368,,,,-0.4375,0.8046875,-1.4609375,,,22.196001052856445,0.7568359375,1736,0,16.798731265589595,,116.71052262418394,,,1.291015625,,
164.246995,1368,,,,,,,0.0829951569133844,1.7696436808604468,22.19200134277344,0.76171875,1736,0,16.904063522815704,15.08507629760934,89.23934932715292,0.1173108869950427,0.1046874722442877,,,
164.251995,1368,,,,1.125,-0.0390625,-1.65234375,,,22.196001052856445,0.7177734375,1736,0,15.93169997446239,,94.67900738182176,,,1.29296875,,
164.2579950000001,1368,,,,0.0,-0.390625,-0.654296875,0.0829951569133844,1.7696436808604468,22.200000762939453,0.7861328125,1733,0,17.452149037271738,15.060785021205426,86.29759572325914,0.1175000956702328,0.1013997575359402,1.294921875,,
164.264,1368,,,,-2.125,0.1484375,0.09765625,,,22.200000762939453,0.7666015625,1732,0,17.018555272370577,,88.42993584820604,,,1.3046875,,
164.27,1368,,,,0.75,-0.3828125,-1.12890625,0.050517419050506,1.4390336645539583,22.198001861572266,0.7666015625,1737,0,17.017022911459208,9.189078204333155,53.99932909619145,0.1566026137284776,0.0845643607604781,1.30078125,,
164.275995,1368,,,,-0.625,0.47265625,-1.94921875,,,22.200000762939453,0.8251953125,1740,0,18.31933656707406,,50.23688317848779,,,1.30078125,,
164.28200000000012,1368,,,,0.1875,0.296875,-1.45703125,0.020789930514675,2.10809824348117,22.198001861572266,0.8056640625,1735,0,17.884132359176874,3.777013639988613,21.11935633293676,0.5581389013695818,0.1178753434129804,1.296875,,
164.2869950000001,1368,,,,,,,,,22.196001052856445,0.859375,1733,0,19.074688404798508,,19.77764420172455,,,,,
164.2919950000001,1368,,,,1.49609375,-1.0078125,-0.9453125,0.020789930514675,2.10809824348117,22.198001861572266,0.83984375,1734,0,18.642853125929832,3.775643206130839,20.25249665717422,0.5583414873677863,0.1130780910647777,1.30078125,,
164.298,1368,,,,-1.9375,0.234375,0.1328125,,,22.196001052856445,0.8251953125,1735,0,18.316036025062203,,20.62430949310552,,,1.30859375,,
164.304,1368,,,,1.1875,-0.46484375,-1.12109375,0.009038413934673,,22.196001052856445,0.83251953125,1736,0,18.478604392148554,1.6429685209469234,8.891193761607942,0.0,0.1140831958271095,1.30859375,,
164.3099950000001,1368,,,,-0.625,0.4609375,-1.875,,2.10809824348117,22.196001052856445,0.7568359375,1736,0,16.798731265589595,,9.782274365608268,,0.1254915154098204,1.306640625,,
164.3159950000001,1368,,,,-0.125,0.6796875,-1.34765625,0.0308246340502933,,22.196001052856445,0.80322265625,1735,0,17.82833092380315,5.602059296982403,31.42223083543352,0.3763077346604873,0.1182442850366089,1.302734375,,
164.322995,1368,,,,0.125,-0.09765625,-0.845703125,,2.802437305875613,22.196001052856445,0.7373046875,1735,0,16.365215620025992,,34.224173748396325,,0.1712435308488261,1.302734375,,
164.327995,1368,,,,1.75,-1.09375,-0.98046875,0.0596680427284367,,22.200000762939453,0.8154296875,1735,0,18.10253968462348,10.8441102890705,59.90380619511427,0.2584294359953271,0.1548090684897676,1.30859375,,
164.333995,1368,,,,-1.75,0.1953125,0.015625,,2.719199147313887,22.200000762939453,0.83984375,1736,0,18.64453189074993,,58.17024290793079,,0.14584432386114,1.314453125,,
164.34000000000012,1368,,,,1.375,-0.4765625,-1.078125,,,22.196001052856445,0.81787109375,1733,0,18.15346765797585,,59.64854323494486,,,1.314453125,,
164.346,1368,,,,-0.6875,0.4765625,-1.78515625,0.0596680427284367,2.719199147313887,22.196001052856445,0.7275390625,1732,0,16.14845779724419,10.81987650006512,67.00253755446283,0.2513151741886815,0.168387543965835,1.314453125,,
164.351995,1368,,,,-0.25,0.6640625,-1.52734375,,,22.194000244140625,0.771484375,1734,0,17.122324407100677,,63.27279377007672,,,1.310546875,,
164.35800000000012,1368,,,,-0.28125,0.06640625,-0.76953125,0.0921668908570476,2.719199147313887,22.200000762939453,0.8251953125,1735,0,18.31933656707406,16.74496432890829,91.40595385427088,0.1623890677760057,0.1484332763557165,1.30859375,,
164.36400000000012,1368,,,,1.25,-0.9609375,-1.07421875,,,22.196001052856445,0.6982421875,1735,0,15.498184328898787,,108.05782689517946,,,1.310546875,,
164.369995,1368,,,,-2.1875,0.30078125,0.03515625,0.1097115660376615,2.0188853345759994,22.196001052856445,0.7307942509651184,1735,0,16.220709963843206,19.936552570944094,122.9080146022196,0.1012655185690609,0.1244634383498748,1.3203125,,
164.375,1368,,,,0.8125,-0.3359375,-1.015625,,,,,1735,0,,,,,,1.31640625,,
164.38,1368,,,,-0.8125,0.72265625,-1.92578125,0.1002362197495724,2.0188853345759994,22.196001052856445,0.859375,1735,0,19.074688404798508,18.212838038888364,95.48170671195167,0.1108495738151978,0.1058410649616756,1.318359375,,
164.3870000000001,1368,,,,-0.0625,0.52734375,-1.74609375,,,22.19200134277344,0.8056640625,1735,0,17.879297956824303,,101.85648118112132,,,1.314453125,,
164.39199500000012,1368,,,,-0.69140625,0.06640625,-0.1328125,0.1002362197495724,2.0188853345759994,22.196001052856445,0.84228515625,1733,0,18.69536221493036,18.18921578003231,97.29266312639918,0.1109935336955144,0.1079885648304632,1.3125,,
164.398,1368,,,,1.5,-1.21875,-1.22265625,,,22.196001052856445,0.7568359375,1732,0,16.798731265589595,,108.1968803574688,,,1.318359375,,
164.409995,1368,,,,-1.8125,0.28125,-0.12109375,0.0669993242536197,,22.198001861572266,0.80810546875,1735,0,17.93832669965923,12.170430457012552,67.8459627856134,0.1658844641286065,0.1125459117998086,1.322265625,,
164.4160000000001,1368,,,,0.25,0.25,-1.640625,,1.3574718747936307,22.19466590881348,0.7926432490348816,1735,0,17.592452097205637,,69.20317119921998,,0.0771621754200626,1.32421875,,
164.423,1368,,,,0.9375,-0.1796875,-1.37109375,0.0375662593849418,1.8330663005133396,22.196001052856445,0.7421875,1735,0,16.473594531416893,6.826597067021799,41.43963270434242,0.268518308978362,0.1112730009845445,1.3203125,,
164.429,1368,,,,-0.5625,0.1171875,-0.2265625,0.0375662593849418,,22.198001861572266,0.78125,1732,0,17.342188954353333,6.815429733049056,39.29970865262778,0.2689582861700593,0.1056998228619342,1.318359375,,
164.4349950000001,1368,,,,1.75,-1.0703125,-1.27734375,,1.8330663005133396,22.196001052856445,0.849609375,1731,0,18.857930582016703,,36.112127153369215,,0.0972040008600618,1.32421875,,
164.442,1368,,,,-1.625,0.12109375,0.12109375,0.0104148039530451,,22.196001052856445,0.82275390625,1734,0,18.261846569366757,1.890712569132508,10.353348233163205,0.9695108238236246,0.1003768317486692,1.330078125,,
164.44900000000013,1368,,,,0.34375,0.04296875,-1.404296875,,1.8330663005133396,22.200000762939453,0.8984375,1735,0,19.94531318545341,,9.48675630898052,,0.0919046135535358,1.330078125,,
